# vel,phi,d_ceiling,My,trial_num,attempt
1.00,40.00,0.15,-5.50,62.00,0.00
1.00,40.00,0.15,-5.50,62.00,1.00
1.00,40.00,0.15,-5.50,62.00,2.00
1.00,40.00,0.15,-5.75,62.00,0.00
1.00,40.00,0.15,-5.75,62.00,1.00
1.00,40.00,0.15,-5.75,62.00,2.00
1.00,40.00,0.15,-6.00,62.00,0.00
1.00,40.00,0.15,-6.00,62.00,1.00
1.00,40.00,0.15,-6.00,62.00,2.00
1.00,40.00,0.15,-6.25,62.00,0.00
1.00,40.00,0.15,-6.25,62.00,1.00
1.00,40.00,0.15,-6.25,62.00,2.00
1.00,40.00,0.15,-6.50,62.00,0.00
1.00,40.00,0.15,-6.50,62.00,1.00
1.00,40.00,0.15,-6.50,62.00,2.00
1.00,40.00,0.15,-6.75,62.00,0.00
1.00,40.00,0.15,-6.75,62.00,1.00
1.00,40.00,0.15,-6.75,62.00,2.00
1.00,40.00,0.15,-7.00,62.00,0.00
1.00,40.00,0.15,-7.00,62.00,1.00
1.00,40.00,0.15,-7.00,62.00,2.00
1.00,40.00,0.15,-7.25,62.00,0.00
1.00,40.00,0.15,-7.25,62.00,1.00
1.00,40.00,0.15,-7.25,62.00,2.00
1.00,40.00,0.15,-7.50,62.00,0.00
1.00,40.00,0.15,-7.50,62.00,1.00
1.00,40.00,0.15,-7.50,62.00,2.00
1.00,40.00,0.15,-7.75,62.00,0.00
1.00,40.00,0.15,-7.75,62.00,1.00
1.00,40.00,0.15,-7.75,62.00,2.00
1.00,40.00,0.15,-8.00,62.00,0.00
1.00,40.00,0.15,-8.00,62.00,1.00
1.00,40.00,0.15,-8.00,62.00,2.00
1.00,40.00,0.15,-8.25,62.00,0.00
1.00,40.00,0.15,-8.25,62.00,1.00
1.00,40.00,0.15,-8.25,62.00,2.00
1.00,40.00,0.15,-8.50,62.00,0.00
1.00,40.00,0.15,-8.50,62.00,1.00
1.00,40.00,0.15,-8.50,62.00,2.00
1.00,40.00,0.15,-8.75,62.00,0.00
1.00,40.00,0.15,-8.75,62.00,1.00
1.00,40.00,0.15,-8.75,62.00,2.00
1.00,40.00,0.15,-9.00,62.00,0.00
1.00,40.00,0.15,-9.00,62.00,1.00
1.00,40.00,0.15,-9.00,62.00,2.00
1.00,40.00,0.15,-9.25,62.00,0.00
1.00,40.00,0.15,-9.25,62.00,1.00
1.00,40.00,0.15,-9.25,62.00,2.00
1.00,40.00,0.15,-9.50,62.00,0.00
1.00,40.00,0.15,-9.50,62.00,1.00
1.00,40.00,0.15,-9.50,62.00,2.00
1.00,40.00,0.15,-9.75,62.00,0.00
1.00,40.00,0.15,-9.75,62.00,1.00
1.00,40.00,0.15,-9.75,62.00,2.00
1.00,40.00,0.10,-3.00,62.00,0.00
1.00,40.00,0.10,-3.00,62.00,1.00
1.00,40.00,0.10,-3.00,62.00,2.00
1.00,40.00,0.10,-3.25,62.00,0.00
1.00,40.00,0.10,-3.25,62.00,1.00
1.00,40.00,0.10,-3.25,62.00,2.00
1.00,40.00,0.10,-3.50,62.00,0.00
1.00,40.00,0.10,-3.50,62.00,1.00
1.00,40.00,0.10,-3.50,62.00,2.00
1.00,40.00,0.10,-3.75,62.00,0.00
1.00,40.00,0.10,-3.75,62.00,1.00
1.00,40.00,0.10,-3.75,62.00,2.00
1.00,40.00,0.10,-4.00,62.00,0.00
1.00,40.00,0.10,-4.00,62.00,1.00
1.00,40.00,0.10,-4.00,62.00,2.00
1.00,40.00,0.10,-4.25,62.00,0.00
1.00,40.00,0.10,-4.25,62.00,1.00
1.00,40.00,0.10,-4.25,62.00,2.00
1.00,40.00,0.10,-4.50,62.00,0.00
1.00,40.00,0.10,-4.50,62.00,1.00
1.00,40.00,0.10,-4.50,62.00,2.00
1.00,40.00,0.10,-4.75,62.00,0.00
1.00,40.00,0.10,-4.75,62.00,1.00
1.00,40.00,0.10,-4.75,62.00,2.00
1.00,40.00,0.10,-5.00,62.00,0.00
1.00,40.00,0.10,-5.00,62.00,1.00
1.00,40.00,0.10,-5.00,62.00,2.00
1.00,40.00,0.10,-5.25,62.00,0.00
1.00,40.00,0.10,-5.25,62.00,1.00
1.00,40.00,0.10,-5.25,62.00,2.00
1.00,40.00,0.10,-5.50,62.00,0.00
1.00,40.00,0.10,-5.50,62.00,1.00
1.00,40.00,0.10,-5.50,62.00,2.00
1.00,40.00,0.10,-5.75,62.00,0.00
1.00,40.00,0.10,-5.75,62.00,1.00
1.00,40.00,0.10,-5.75,62.00,2.00
1.00,40.00,0.10,-6.00,62.00,0.00
1.00,40.00,0.10,-6.00,62.00,1.00
1.00,40.00,0.10,-6.00,62.00,2.00
1.00,40.00,0.10,-6.25,62.00,0.00
1.00,40.00,0.10,-6.25,62.00,1.00
1.00,40.00,0.10,-6.25,62.00,2.00
1.00,40.00,0.10,-6.50,62.00,0.00
1.00,40.00,0.10,-6.50,62.00,1.00
1.00,40.00,0.10,-6.50,62.00,2.00
1.00,40.00,0.10,-6.75,62.00,0.00
1.00,40.00,0.10,-6.75,62.00,1.00
1.00,40.00,0.10,-6.75,62.00,2.00
1.00,40.00,0.10,-7.00,62.00,0.00
1.00,40.00,0.10,-7.00,62.00,1.00
1.00,40.00,0.10,-7.00,62.00,2.00
1.00,40.00,0.10,-7.25,62.00,0.00
1.00,40.00,0.10,-7.25,62.00,1.00
1.00,40.00,0.10,-7.25,62.00,2.00
1.00,40.00,0.10,-7.50,62.00,0.00
1.00,40.00,0.10,-7.50,62.00,1.00
1.00,40.00,0.10,-7.50,62.00,2.00
1.00,40.00,0.10,-7.75,62.00,0.00
1.00,40.00,0.10,-7.75,62.00,1.00
1.00,40.00,0.10,-7.75,62.00,2.00
1.00,40.00,0.10,-8.00,62.00,0.00
1.00,40.00,0.10,-8.00,62.00,1.00
1.00,40.00,0.10,-8.00,62.00,2.00
1.00,40.00,0.10,-8.25,62.00,0.00
1.00,40.00,0.10,-8.25,62.00,1.00
1.00,40.00,0.10,-8.25,62.00,2.00
1.00,40.00,0.10,-8.50,62.00,0.00
1.00,40.00,0.10,-8.50,62.00,1.00
1.00,40.00,0.10,-8.50,62.00,2.00
1.00,40.00,0.10,-8.75,62.00,0.00
1.00,40.00,0.10,-8.75,62.00,1.00
1.00,40.00,0.10,-8.75,62.00,2.00
1.00,40.00,0.10,-9.00,62.00,0.00
1.00,40.00,0.10,-9.00,62.00,1.00
1.00,40.00,0.10,-9.00,62.00,2.00
1.00,40.00,0.10,-9.25,62.00,0.00
1.00,40.00,0.10,-9.25,62.00,1.00
1.00,40.00,0.10,-9.25,62.00,2.00
1.00,40.00,0.10,-9.50,62.00,0.00
1.00,40.00,0.10,-9.50,62.00,1.00
1.00,40.00,0.10,-9.50,62.00,2.00
1.00,40.00,0.10,-9.75,62.00,0.00
1.00,40.00,0.10,-9.75,62.00,1.00
1.00,40.00,0.10,-9.75,62.00,2.00
1.00,30.00,0.55,-3.00,63.00,0.00
1.00,30.00,0.55,-3.00,63.00,1.00
1.00,30.00,0.55,-3.00,63.00,2.00
1.00,30.00,0.55,-3.25,63.00,0.00
1.00,30.00,0.55,-3.25,63.00,1.00
1.00,30.00,0.55,-3.25,63.00,2.00
1.00,30.00,0.55,-3.50,63.00,0.00
1.00,30.00,0.55,-3.50,63.00,1.00
1.00,30.00,0.55,-3.50,63.00,2.00
1.00,30.00,0.55,-3.75,63.00,0.00
1.00,30.00,0.55,-3.75,63.00,1.00
1.00,30.00,0.55,-3.75,63.00,2.00
1.00,30.00,0.55,-4.00,63.00,0.00
1.00,30.00,0.55,-4.00,63.00,1.00
1.00,30.00,0.55,-4.00,63.00,2.00
1.00,30.00,0.55,-4.25,63.00,0.00
1.00,30.00,0.55,-4.25,63.00,1.00
1.00,30.00,0.55,-4.25,63.00,2.00
1.00,30.00,0.55,-4.50,63.00,0.00
1.00,30.00,0.55,-4.50,63.00,1.00
1.00,30.00,0.55,-4.50,63.00,2.00
1.00,30.00,0.55,-4.75,63.00,0.00
1.00,30.00,0.55,-4.75,63.00,1.00
1.00,30.00,0.55,-4.75,63.00,2.00
1.00,30.00,0.55,-5.00,63.00,0.00
1.00,30.00,0.55,-5.00,63.00,1.00
1.00,30.00,0.55,-5.00,63.00,2.00
1.00,30.00,0.55,-5.25,63.00,0.00
1.00,30.00,0.55,-5.25,63.00,1.00
1.00,30.00,0.55,-5.25,63.00,2.00
1.00,30.00,0.55,-5.50,63.00,0.00
1.00,30.00,0.55,-5.50,63.00,1.00
1.00,30.00,0.55,-5.50,63.00,2.00
1.00,30.00,0.55,-5.75,63.00,0.00
1.00,30.00,0.55,-5.75,63.00,1.00
1.00,30.00,0.55,-5.75,63.00,2.00
1.00,30.00,0.55,-6.00,63.00,0.00
1.00,30.00,0.55,-6.00,63.00,1.00
1.00,30.00,0.55,-6.00,63.00,2.00
1.00,30.00,0.55,-6.25,63.00,0.00
1.00,30.00,0.55,-6.25,63.00,1.00
1.00,30.00,0.55,-6.25,63.00,2.00
1.00,30.00,0.55,-6.50,63.00,0.00
1.00,30.00,0.55,-6.50,63.00,1.00
1.00,30.00,0.55,-6.50,63.00,2.00
1.00,30.00,0.55,-6.75,63.00,0.00
1.00,30.00,0.55,-6.75,63.00,1.00
1.00,30.00,0.55,-6.75,63.00,2.00
1.00,30.00,0.55,-7.00,63.00,0.00
1.00,30.00,0.55,-7.00,63.00,1.00
1.00,30.00,0.55,-7.00,63.00,2.00
1.00,30.00,0.55,-7.25,63.00,0.00
1.00,30.00,0.55,-7.25,63.00,1.00
1.00,30.00,0.55,-7.25,63.00,2.00
1.00,30.00,0.55,-7.50,63.00,0.00
1.00,30.00,0.55,-7.50,63.00,1.00
1.00,30.00,0.55,-7.50,63.00,2.00
1.00,30.00,0.55,-7.75,63.00,0.00
1.00,30.00,0.55,-7.75,63.00,1.00
1.00,30.00,0.55,-7.75,63.00,2.00
1.00,30.00,0.55,-8.00,63.00,0.00
1.00,30.00,0.55,-8.00,63.00,1.00
1.00,30.00,0.55,-8.00,63.00,2.00
1.00,30.00,0.55,-8.25,63.00,0.00
1.00,30.00,0.55,-8.25,63.00,1.00
1.00,30.00,0.55,-8.25,63.00,2.00
1.00,30.00,0.55,-8.50,63.00,0.00
1.00,30.00,0.55,-8.50,63.00,1.00
1.00,30.00,0.55,-8.50,63.00,2.00
1.00,30.00,0.55,-8.75,63.00,0.00
1.00,30.00,0.55,-8.75,63.00,1.00
1.00,30.00,0.55,-8.75,63.00,2.00
1.00,30.00,0.55,-9.00,63.00,0.00
1.00,30.00,0.55,-9.00,63.00,1.00
1.00,30.00,0.55,-9.00,63.00,2.00
1.00,30.00,0.55,-9.25,63.00,0.00
1.00,30.00,0.55,-9.25,63.00,1.00
1.00,30.00,0.55,-9.25,63.00,2.00
1.00,30.00,0.55,-9.50,63.00,0.00
1.00,30.00,0.55,-9.50,63.00,1.00
1.00,30.00,0.55,-9.50,63.00,2.00
1.00,30.00,0.55,-9.75,63.00,0.00
1.00,30.00,0.55,-9.75,63.00,1.00
1.00,30.00,0.55,-9.75,63.00,2.00
1.00,30.00,0.50,-3.00,63.00,0.00
1.00,30.00,0.50,-3.00,63.00,1.00
1.00,30.00,0.50,-3.00,63.00,2.00
1.00,30.00,0.50,-3.25,63.00,0.00
1.00,30.00,0.50,-3.25,63.00,1.00
1.00,30.00,0.50,-3.25,63.00,2.00
1.00,30.00,0.50,-3.50,63.00,0.00
1.00,30.00,0.50,-3.50,63.00,1.00
1.00,30.00,0.50,-3.50,63.00,2.00
1.00,30.00,0.50,-3.75,63.00,0.00
1.00,30.00,0.50,-3.75,63.00,1.00
1.00,30.00,0.50,-3.75,63.00,2.00
1.00,30.00,0.50,-4.00,63.00,0.00
1.00,30.00,0.50,-4.00,63.00,1.00
1.00,30.00,0.50,-4.00,63.00,2.00
1.00,30.00,0.50,-4.25,63.00,0.00
1.00,30.00,0.50,-4.25,63.00,1.00
1.00,30.00,0.50,-4.25,63.00,2.00
1.00,30.00,0.50,-4.50,63.00,0.00
1.00,30.00,0.50,-4.50,63.00,1.00
1.00,30.00,0.50,-4.50,63.00,2.00
1.00,30.00,0.50,-4.75,63.00,0.00
1.00,30.00,0.50,-4.75,63.00,1.00
1.00,30.00,0.50,-4.75,63.00,2.00
1.00,30.00,0.50,-5.00,63.00,0.00
1.00,30.00,0.50,-5.00,63.00,1.00
1.00,30.00,0.50,-5.00,63.00,2.00
1.00,30.00,0.50,-5.25,63.00,0.00
1.00,30.00,0.50,-5.25,63.00,1.00
1.00,30.00,0.50,-5.25,63.00,2.00
1.00,30.00,0.50,-5.50,63.00,0.00
1.00,30.00,0.50,-5.50,63.00,1.00
1.00,30.00,0.50,-5.50,63.00,2.00
1.00,30.00,0.50,-5.75,63.00,0.00
1.00,30.00,0.50,-5.75,63.00,1.00
1.00,30.00,0.50,-5.75,63.00,2.00
1.00,30.00,0.50,-6.00,63.00,0.00
1.00,30.00,0.50,-6.00,63.00,1.00
1.00,30.00,0.50,-6.00,63.00,2.00
1.00,30.00,0.50,-6.25,63.00,0.00
1.00,30.00,0.50,-6.25,63.00,1.00
1.00,30.00,0.50,-6.25,63.00,2.00
1.00,30.00,0.50,-6.50,63.00,0.00
1.00,30.00,0.50,-6.50,63.00,1.00
1.00,30.00,0.50,-6.50,63.00,2.00
1.00,30.00,0.50,-6.75,63.00,0.00
1.00,30.00,0.50,-6.75,63.00,1.00
1.00,30.00,0.50,-6.75,63.00,2.00
1.00,30.00,0.50,-7.00,63.00,0.00
1.00,30.00,0.50,-7.00,63.00,1.00
1.00,30.00,0.50,-7.00,63.00,2.00
1.00,30.00,0.50,-7.25,63.00,0.00
1.00,30.00,0.50,-7.25,63.00,1.00
1.00,30.00,0.50,-7.25,63.00,2.00
1.00,30.00,0.50,-7.50,63.00,0.00
1.00,30.00,0.50,-7.50,63.00,1.00
1.00,30.00,0.50,-7.50,63.00,2.00
1.00,30.00,0.50,-7.75,63.00,0.00
1.00,30.00,0.50,-7.75,63.00,1.00
1.00,30.00,0.50,-7.75,63.00,2.00
1.00,30.00,0.50,-8.00,63.00,0.00
1.00,30.00,0.50,-8.00,63.00,1.00
1.00,30.00,0.50,-8.00,63.00,2.00
1.00,30.00,0.50,-8.25,63.00,0.00
1.00,30.00,0.50,-8.25,63.00,1.00
1.00,30.00,0.50,-8.25,63.00,2.00
1.00,30.00,0.50,-8.50,63.00,0.00
1.00,30.00,0.50,-8.50,63.00,1.00
1.00,30.00,0.50,-8.50,63.00,2.00
1.00,30.00,0.50,-8.75,63.00,0.00
1.00,30.00,0.50,-8.75,63.00,1.00
1.00,30.00,0.50,-8.75,63.00,2.00
1.00,30.00,0.50,-9.00,63.00,0.00
1.00,30.00,0.50,-9.00,63.00,1.00
1.00,30.00,0.50,-9.00,63.00,2.00
1.00,30.00,0.50,-9.25,63.00,0.00
1.00,30.00,0.50,-9.25,63.00,1.00
1.00,30.00,0.50,-9.25,63.00,2.00
1.00,30.00,0.50,-9.50,63.00,0.00
1.00,30.00,0.50,-9.50,63.00,1.00
1.00,30.00,0.50,-9.50,63.00,2.00
1.00,30.00,0.50,-9.75,63.00,0.00
1.00,30.00,0.50,-9.75,63.00,1.00
1.00,30.00,0.50,-9.75,63.00,2.00
1.00,30.00,0.45,-3.00,63.00,0.00
1.00,30.00,0.45,-3.00,63.00,1.00
1.00,30.00,0.45,-3.00,63.00,2.00
1.00,30.00,0.45,-3.25,63.00,0.00
1.00,30.00,0.45,-3.25,63.00,1.00
1.00,30.00,0.45,-3.25,63.00,2.00
1.00,30.00,0.45,-3.50,63.00,0.00
1.00,30.00,0.45,-3.50,63.00,1.00
1.00,30.00,0.45,-3.50,63.00,2.00
1.00,30.00,0.45,-3.75,63.00,0.00
1.00,30.00,0.45,-3.75,63.00,1.00
1.00,30.00,0.45,-3.75,63.00,2.00
1.00,30.00,0.45,-4.00,63.00,0.00
1.00,30.00,0.45,-4.00,63.00,1.00
1.00,30.00,0.45,-4.00,63.00,2.00
1.00,30.00,0.45,-4.25,63.00,0.00
1.00,30.00,0.45,-4.25,63.00,1.00
1.00,30.00,0.45,-4.25,63.00,2.00
1.00,30.00,0.45,-4.50,63.00,0.00
1.00,30.00,0.45,-4.50,63.00,1.00
1.00,30.00,0.45,-4.50,63.00,2.00
1.00,30.00,0.45,-4.75,63.00,0.00
1.00,30.00,0.45,-4.75,63.00,1.00
1.00,30.00,0.45,-4.75,63.00,2.00
1.00,30.00,0.45,-5.00,63.00,0.00
1.00,30.00,0.45,-5.00,63.00,1.00
1.00,30.00,0.45,-5.00,63.00,2.00
1.00,30.00,0.45,-5.25,63.00,0.00
1.00,30.00,0.45,-5.25,63.00,1.00
1.00,30.00,0.45,-5.25,63.00,2.00
1.00,30.00,0.45,-5.50,63.00,0.00
1.00,30.00,0.45,-5.50,63.00,1.00
1.00,30.00,0.45,-5.50,63.00,2.00
1.00,30.00,0.45,-5.75,63.00,0.00
1.00,30.00,0.45,-5.75,63.00,1.00
1.00,30.00,0.45,-5.75,63.00,2.00
1.00,30.00,0.45,-6.00,63.00,0.00
1.00,30.00,0.45,-6.00,63.00,1.00
1.00,30.00,0.45,-6.00,63.00,2.00
1.00,30.00,0.45,-6.25,63.00,0.00
1.00,30.00,0.45,-6.25,63.00,1.00
1.00,30.00,0.45,-6.25,63.00,2.00
1.00,30.00,0.45,-6.50,63.00,0.00
1.00,30.00,0.45,-6.50,63.00,1.00
1.00,30.00,0.45,-6.50,63.00,2.00
1.00,30.00,0.45,-6.75,63.00,0.00
1.00,30.00,0.45,-6.75,63.00,1.00
1.00,30.00,0.45,-6.75,63.00,2.00
1.00,30.00,0.45,-7.00,63.00,0.00
1.00,30.00,0.45,-7.00,63.00,1.00
1.00,30.00,0.45,-7.00,63.00,2.00
1.00,30.00,0.45,-7.25,63.00,0.00
1.00,30.00,0.45,-7.25,63.00,1.00
1.00,30.00,0.45,-7.25,63.00,2.00
1.00,30.00,0.45,-7.50,63.00,0.00
1.00,30.00,0.45,-7.50,63.00,1.00
1.00,30.00,0.45,-7.50,63.00,2.00
1.00,30.00,0.45,-7.75,63.00,0.00
1.00,30.00,0.45,-7.75,63.00,1.00
1.00,30.00,0.45,-7.75,63.00,2.00
1.00,30.00,0.45,-8.00,63.00,0.00
1.00,30.00,0.45,-8.00,63.00,1.00
1.00,30.00,0.45,-8.00,63.00,2.00
1.00,30.00,0.45,-8.25,63.00,0.00
1.00,30.00,0.45,-8.25,63.00,1.00
1.00,30.00,0.45,-8.25,63.00,2.00
1.00,30.00,0.45,-8.50,63.00,0.00
1.00,30.00,0.45,-8.50,63.00,1.00
1.00,30.00,0.45,-8.50,63.00,2.00
1.00,30.00,0.45,-8.75,63.00,0.00
1.00,30.00,0.45,-8.75,63.00,1.00
1.00,30.00,0.45,-8.75,63.00,2.00
1.00,30.00,0.45,-9.00,63.00,0.00
1.00,30.00,0.45,-9.00,63.00,1.00
1.00,30.00,0.45,-9.00,63.00,2.00
1.00,30.00,0.45,-9.25,63.00,0.00
1.00,30.00,0.45,-9.25,63.00,1.00
1.00,30.00,0.45,-9.25,63.00,2.00
1.00,30.00,0.45,-9.50,63.00,0.00
1.00,30.00,0.45,-9.50,63.00,1.00
1.00,30.00,0.45,-9.50,63.00,2.00
1.00,30.00,0.45,-9.75,63.00,0.00
1.00,30.00,0.45,-9.75,63.00,1.00
1.00,30.00,0.45,-9.75,63.00,2.00
1.00,30.00,0.40,-3.00,63.00,0.00
1.00,30.00,0.40,-3.00,63.00,1.00
1.00,30.00,0.40,-3.00,63.00,2.00
1.00,30.00,0.40,-3.25,63.00,0.00
1.00,30.00,0.40,-3.25,63.00,1.00
1.00,30.00,0.40,-3.25,63.00,2.00
1.00,30.00,0.40,-3.50,63.00,0.00
1.00,30.00,0.40,-3.50,63.00,1.00
1.00,30.00,0.40,-3.50,63.00,2.00
1.00,30.00,0.40,-3.75,63.00,0.00
1.00,30.00,0.40,-3.75,63.00,1.00
1.00,30.00,0.40,-3.75,63.00,2.00
1.00,30.00,0.40,-4.00,63.00,0.00
1.00,30.00,0.40,-4.00,63.00,1.00
1.00,30.00,0.40,-4.00,63.00,2.00
1.00,30.00,0.40,-4.25,63.00,0.00
1.00,30.00,0.40,-4.25,63.00,1.00
1.00,30.00,0.40,-4.25,63.00,2.00
1.00,30.00,0.40,-4.50,63.00,0.00
1.00,30.00,0.40,-4.50,63.00,1.00
1.00,30.00,0.40,-4.50,63.00,2.00
1.00,30.00,0.40,-4.75,63.00,0.00
1.00,30.00,0.40,-4.75,63.00,1.00
1.00,30.00,0.40,-4.75,63.00,2.00
1.00,30.00,0.40,-5.00,63.00,0.00
1.00,30.00,0.40,-5.00,63.00,1.00
1.00,30.00,0.40,-5.00,63.00,2.00
1.00,30.00,0.40,-5.25,63.00,0.00
1.00,30.00,0.40,-5.25,63.00,1.00
1.00,30.00,0.40,-5.25,63.00,2.00
1.00,30.00,0.40,-5.50,63.00,0.00
1.00,30.00,0.40,-5.50,63.00,1.00
1.00,30.00,0.40,-5.50,63.00,2.00
1.00,30.00,0.40,-5.75,63.00,0.00
1.00,30.00,0.40,-5.75,63.00,1.00
1.00,30.00,0.40,-5.75,63.00,2.00
1.00,30.00,0.40,-6.00,63.00,0.00
1.00,30.00,0.40,-6.00,63.00,1.00
1.00,30.00,0.40,-6.00,63.00,2.00
1.00,30.00,0.40,-6.25,63.00,0.00
1.00,30.00,0.40,-6.25,63.00,1.00
1.00,30.00,0.40,-6.25,63.00,2.00
1.00,30.00,0.40,-6.50,63.00,0.00
1.00,30.00,0.40,-6.50,63.00,1.00
1.00,30.00,0.40,-6.50,63.00,2.00
1.00,30.00,0.40,-6.75,63.00,0.00
1.00,30.00,0.40,-6.75,63.00,1.00
1.00,30.00,0.40,-6.75,63.00,2.00
1.00,30.00,0.40,-7.00,63.00,0.00
1.00,30.00,0.40,-7.00,63.00,1.00
1.00,30.00,0.40,-7.00,63.00,2.00
1.00,30.00,0.40,-7.25,63.00,0.00
1.00,30.00,0.40,-7.25,63.00,1.00
1.00,30.00,0.40,-7.25,63.00,2.00
1.00,30.00,0.40,-7.50,63.00,0.00
1.00,30.00,0.40,-7.50,63.00,1.00
1.00,30.00,0.40,-7.50,63.00,2.00
1.00,30.00,0.40,-7.75,63.00,0.00
1.00,30.00,0.40,-7.75,63.00,1.00
1.00,30.00,0.40,-7.75,63.00,2.00
1.00,30.00,0.40,-8.00,63.00,0.00
1.00,30.00,0.40,-8.00,63.00,1.00
1.00,30.00,0.40,-8.00,63.00,2.00
1.00,30.00,0.40,-8.25,63.00,0.00
1.00,30.00,0.40,-8.25,63.00,1.00
1.00,30.00,0.40,-8.25,63.00,2.00
1.00,30.00,0.40,-8.50,63.00,0.00
1.00,30.00,0.40,-8.50,63.00,1.00
1.00,30.00,0.40,-8.50,63.00,2.00
1.00,30.00,0.40,-8.75,63.00,0.00
1.00,30.00,0.40,-8.75,63.00,1.00
1.00,30.00,0.40,-8.75,63.00,2.00
1.00,30.00,0.40,-9.00,63.00,0.00
1.00,30.00,0.40,-9.00,63.00,1.00
1.00,30.00,0.40,-9.00,63.00,2.00
1.00,30.00,0.40,-9.25,63.00,0.00
1.00,30.00,0.40,-9.25,63.00,1.00
1.00,30.00,0.40,-9.25,63.00,2.00
1.00,30.00,0.40,-9.50,63.00,0.00
1.00,30.00,0.40,-9.50,63.00,1.00
1.00,30.00,0.40,-9.50,63.00,2.00
1.00,30.00,0.40,-9.75,63.00,0.00
1.00,30.00,0.40,-9.75,63.00,1.00
1.00,30.00,0.40,-9.75,63.00,2.00
1.00,30.00,0.35,-3.00,63.00,0.00
1.00,30.00,0.35,-3.00,63.00,1.00
1.00,30.00,0.35,-3.00,63.00,2.00
1.00,30.00,0.35,-3.25,63.00,0.00
1.00,30.00,0.35,-3.25,63.00,1.00
1.00,30.00,0.35,-3.25,63.00,2.00
1.00,30.00,0.35,-3.50,63.00,0.00
1.00,30.00,0.35,-3.50,63.00,1.00
1.00,30.00,0.35,-3.50,63.00,2.00
1.00,30.00,0.35,-3.75,63.00,0.00
1.00,30.00,0.35,-3.75,63.00,1.00
1.00,30.00,0.35,-3.75,63.00,2.00
1.00,30.00,0.35,-4.00,63.00,0.00
1.00,30.00,0.35,-4.00,63.00,1.00
1.00,30.00,0.35,-4.00,63.00,2.00
1.00,30.00,0.35,-4.25,63.00,0.00
1.00,30.00,0.35,-4.25,63.00,1.00
1.00,30.00,0.35,-4.25,63.00,2.00
1.00,30.00,0.35,-4.50,63.00,0.00
1.00,30.00,0.35,-4.50,63.00,1.00
1.00,30.00,0.35,-4.50,63.00,2.00
1.00,30.00,0.35,-4.75,63.00,0.00
1.00,30.00,0.35,-4.75,63.00,1.00
1.00,30.00,0.35,-4.75,63.00,2.00
1.00,30.00,0.35,-5.00,63.00,0.00
1.00,30.00,0.35,-5.00,63.00,1.00
1.00,30.00,0.35,-5.00,63.00,2.00
1.00,30.00,0.35,-5.25,63.00,0.00
1.00,30.00,0.35,-5.25,63.00,1.00
1.00,30.00,0.35,-5.25,63.00,2.00
1.00,30.00,0.35,-5.50,63.00,0.00
1.00,30.00,0.35,-5.50,63.00,1.00
1.00,30.00,0.35,-5.50,63.00,2.00
1.00,30.00,0.35,-5.75,63.00,0.00
1.00,30.00,0.35,-5.75,63.00,1.00
1.00,30.00,0.35,-5.75,63.00,2.00
1.00,30.00,0.35,-6.00,63.00,0.00
1.00,30.00,0.35,-6.00,63.00,1.00
1.00,30.00,0.35,-6.00,63.00,2.00
1.00,30.00,0.35,-6.25,63.00,0.00
1.00,30.00,0.35,-6.25,63.00,1.00
1.00,30.00,0.35,-6.25,63.00,2.00
1.00,30.00,0.35,-6.50,63.00,0.00
1.00,30.00,0.35,-6.50,63.00,1.00
1.00,30.00,0.35,-6.50,63.00,2.00
1.00,30.00,0.35,-6.75,63.00,0.00
1.00,30.00,0.35,-6.75,63.00,1.00
1.00,30.00,0.35,-6.75,63.00,2.00
1.00,30.00,0.35,-7.00,63.00,0.00
1.00,30.00,0.35,-7.00,63.00,1.00
1.00,30.00,0.35,-7.00,63.00,2.00
1.00,30.00,0.35,-7.25,63.00,0.00
1.00,30.00,0.35,-7.25,63.00,1.00
1.00,30.00,0.35,-7.25,63.00,2.00
1.00,30.00,0.35,-7.50,63.00,0.00
1.00,30.00,0.35,-7.50,63.00,1.00
1.00,30.00,0.35,-7.50,63.00,2.00
1.00,30.00,0.35,-7.75,63.00,0.00
1.00,30.00,0.35,-7.75,63.00,1.00
1.00,30.00,0.35,-7.75,63.00,2.00
1.00,30.00,0.35,-8.00,63.00,0.00
1.00,30.00,0.35,-8.00,63.00,1.00
1.00,30.00,0.35,-8.00,63.00,2.00
1.00,30.00,0.35,-8.25,63.00,0.00
1.00,30.00,0.35,-8.25,63.00,1.00
1.00,30.00,0.35,-8.25,63.00,2.00
1.00,30.00,0.35,-8.50,63.00,0.00
1.00,30.00,0.35,-8.50,63.00,1.00
1.00,30.00,0.35,-8.50,63.00,2.00
1.00,30.00,0.35,-8.75,63.00,0.00
1.00,30.00,0.35,-8.75,63.00,1.00
1.00,30.00,0.35,-8.75,63.00,2.00
1.00,30.00,0.35,-9.00,63.00,0.00
1.00,30.00,0.35,-9.00,63.00,1.00
1.00,30.00,0.35,-9.00,63.00,2.00
1.00,30.00,0.35,-9.25,63.00,0.00
1.00,30.00,0.35,-9.25,63.00,1.00
1.00,30.00,0.35,-9.25,63.00,2.00
1.00,30.00,0.35,-9.50,63.00,0.00
1.00,30.00,0.35,-9.50,63.00,1.00
1.00,30.00,0.35,-9.50,63.00,2.00
1.00,30.00,0.35,-9.75,63.00,0.00
1.00,30.00,0.35,-9.75,63.00,1.00
1.00,30.00,0.35,-9.75,63.00,2.00
1.00,30.00,0.30,-3.00,63.00,0.00
